provider_id,country_code,endpoint_id,canonical_entity,canonical_field,source_field,source_path,source_unit,canonical_unit,conversion,required,nullable,quality_rule,timezone_rule,notes,adapter_status
afdj_ro,ro,ro-xml,forecasts,forecast_parameter,adapter constant,water_level,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,forecasts,forecast_unit,documented/table unit,cm,cm,cm,constant only where demonstrated,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,forecasts,source_file_sha256,raw artifact,ingestion source_file,bytes,hex SHA-256,SHA-256,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
appd_bg,bg,bg-current-hydrology,stations,station_name_original,station,main/automatic table row/td[1],,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,No institutional ID; audit composite key is provider + station_type + exact name + river_km.,partial
appd_bg,bg,bg-current-hydrology,stations,source_station_id,unavailable,unavailable,,,none,no,yes,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Minimum identifier contract cannot be satisfied; do not invent an ID.,partial
appd_bg,bg,bg-current-hydrology,stations,river_km,kilometre,main/automatic table row/td[2],km,km,identity,no,yes,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
appd_bg,bg,bg-current-hydrology,observations,provider_id,adapter constant,appd_bg,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
appd_bg,bg,bg-current-hydrology,observations,source_station_id,unavailable,unavailable,,,none,no,yes,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Partial adapter: no institutional station identifier in HTML.,partial
appd_bg,bg,bg-current-hydrology,observations,measurement_date,edition date,page heading,DD.MM.YYYY,date,parse date only; do not invent time,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
appd_bg,bg,bg-current-hydrology,observations,level_value,water level (cm),main td[3]; automatic td[3],cm,cm,integer; negative valid,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
appd_bg,bg,bg-current-hydrology,observations,level_unit,column heading,water level (cm),cm,cm,constant from heading,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
appd_bg,bg,bg-current-hydrology,observations,discharge_m3s,discharge (m3/s),main td[4],m3/s,m3/s,blank to null; never zero,no,yes,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Two blanks observed in the captured edition.,partial
appd_bg,bg,bg-current-hydrology,observations,variation_24h_cm,24 hours difference (cm),main td[5],cm,cm,signed integer,no,yes,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
appd_bg,bg,bg-current-hydrology,observations,variation_category,last 6 hours difference icon,automatic td[4]/img@src,category,down|no_change|up,down.gif/nochange.gif/up.gif; preserve raw filename,no,yes,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
appd_bg,bg,bg-current-hydrology,observations,water_temperature_c,t water (?C),main td[6]; automatic td[5],degC,degC,decimal,no,yes,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
appd_bg,bg,bg-current-hydrology,observations,source_file_sha256,raw HTML artifact,ingestion source_file,bytes,hex SHA-256,SHA-256,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
appd_bg,bg,bg-forecast,forecasts,provider_id,adapter constant,appd_bg,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
appd_bg,bg,bg-forecast,forecasts,station_name_original,station heading,forecast heading,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
appd_bg,bg,bg-forecast,forecasts,source_station_id,unavailable,unavailable,,,none,no,yes,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,No institutional station identifier is printed.,partial
appd_bg,bg,bg-forecast,forecasts,forecast_issue_datetime,unavailable,unavailable,,,none,no,yes,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,No issue/edition date demonstrated.,partial
appd_bg,bg,bg-forecast,forecasts,target_date,day,table day row; inline data[].date,DD.MM,date,resolve year conservatively from capture context and flag inference,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
appd_bg,bg,bg-forecast,forecasts,forecast_parameter,page context,forecast page,unavailable,water_level|discharge,do not infer; unresolved,no,yes,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Context suggests level but parameter is not explicitly labelled.,partial
appd_bg,bg,bg-forecast,forecasts,forecast_value,forecast/h,table forecast row; inline data[].h,unavailable,unavailable,integer; preserve raw,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
appd_bg,bg,bg-forecast,forecasts,forecast_min_value,min/h_min,table min row; inline data[].h_min,unavailable,unavailable,integer; preserve raw,no,yes,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
appd_bg,bg,bg-forecast,forecasts,forecast_max_value,max/h_max,table max row; inline data[].h_max,unavailable,unavailable,integer; preserve raw,no,yes,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
appd_bg,bg,bg-forecast,forecasts,forecast_unit,unavailable,unavailable,,,none,no,yes,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Unit and gauge reference are not stated; do not assume cm.,partial
appd_bg,bg,bg-forecast,forecasts,source_file_sha256,raw HTML artifact,ingestion source_file,bytes,hex SHA-256,SHA-256,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
hydroinfo_hu,hu,hu-forecast,forecasts,provider_id,adapter constant,hydroinfo_hu,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
hydroinfo_hu,hu,hu-forecast,forecasts,source_station_id,station code,forecast station row/code,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
hydroinfo_hu,hu,hu-forecast,forecasts,forecast_issue_datetime,unavailable,unavailable,,,none,no,yes,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,No explicit issue datetime demonstrated in the audited mapping; adapter remains partial.,partial
hydroinfo_hu,hu,hu-forecast,forecasts,target_date,forecast day,six-day forecast column heading,date,date,parse without inventing timezone,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
hydroinfo_hu,hu,hu-forecast,forecasts,forecast_parameter,table context,water level forecast,level,water_level,controlled constant from labelled context,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
hydroinfo_hu,hu,hu-forecast,forecasts,forecast_value,forecast level,station/day cell,cm,cm,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
hydroinfo_hu,hu,hu-forecast,forecasts,forecast_unit,table heading,water level in cm,cm,cm,constant from demonstrated heading,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
hydroinfo_hu,hu,hu-forecast,forecasts,source_file_sha256,raw artifact,ingestion source_file,bytes,hex SHA-256,SHA-256,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
